REF_DATE,GEO,DGUID,Age,Gender,Statistics,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,35 to 44 years,Men+,2021 Counts,780.0,745.0,30.0,10.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,35 to 44 years,Women+,2021 Counts,825.0,810.0,15.0,10.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,45 to 54 years,Total - Gender,2021 Counts,1870.0,1825.0,45.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,45 to 54 years,Men+,2021 Counts,900.0,880.0,25.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,45 to 54 years,Women+,2021 Counts,965.0,940.0,20.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,55 to 64 years,Total - Gender,2021 Counts,2265.0,2210.0,55.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,55 to 64 years,Men+,2021 Counts,1045.0,1025.0,20.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,55 to 64 years,Women+,2021 Counts,1220.0,1185.0,35.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,65 years and over,Total - Gender,2021 Counts,3245.0,3175.0,70.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,65 years and over,Men+,2021 Counts,1520.0,1485.0,35.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,65 years and over,Women+,2021 Counts,1730.0,1690.0,35.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,65 to 74 years,Total - Gender,2021 Counts,1975.0,1945.0,35.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,65 to 74 years,Men+,2021 Counts,950.0,935.0,20.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,65 to 74 years,Women+,2021 Counts,1025.0,1010.0,15.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,75 years and over,Total - Gender,2021 Counts,1270.0,1235.0,40.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,75 years and over,Men+,2021 Counts,570.0,550.0,15.0,0.0,0.0
2021,"Grand Falls-Windsor (CA), N.L.",2021S0504010,75 years and over,Women+,2021 Counts,705.0,680.0,20.0,0.0,0.0
2021,"St. John's (CMA), N.L.",2021S0503001,Total - Age,Total - Gender,2021 Counts,208815.0,194935.0,9510.0,3085.0,4375.0
2021,"St. John's (CMA), N.L.",2021S0503001,Total - Age,Men+,2021 Counts,101570.0,94205.0,4895.0,1505.0,2475.0
2021,"St. John's (CMA), N.L.",2021S0503001,Total - Age,Women+,2021 Counts,107245.0,100735.0,4615.0,1580.0,1900.0
2021,"St. John's (CMA), N.L.",2021S0503001,0 to 14 years,Total - Gender,2021 Counts,31540.0,30275.0,965.0,695.0,305.0
2021,"St. John's (CMA), N.L.",2021S0503001,0 to 14 years,Men+,2021 Counts,16180.0,15530.0,495.0,350.0,160.0
2021,"St. John's (CMA), N.L.",2021S0503001,0 to 14 years,Women+,2021 Counts,15360.0,14745.0,465.0,350.0,150.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 years and over,Total - Gender,2021 Counts,177275.0,164665.0,8545.0,2385.0,4065.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 years and over,Men+,2021 Counts,85390.0,78675.0,4395.0,1160.0,2320.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 years and over,Women+,2021 Counts,91890.0,85990.0,4145.0,1230.0,1750.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 to 24 years,Total - Gender,2021 Counts,24720.0,22130.0,890.0,370.0,1700.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 to 24 years,Men+,2021 Counts,12805.0,11280.0,500.0,195.0,1035.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 to 24 years,Women+,2021 Counts,11910.0,10855.0,395.0,170.0,670.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 to 19 years,Total - Gender,2021 Counts,11215.0,10560.0,415.0,190.0,245.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 to 19 years,Men+,2021 Counts,5815.0,5460.0,220.0,95.0,135.0
2021,"St. John's (CMA), N.L.",2021S0503001,15 to 19 years,Women+,2021 Counts,5400.0,5095.0,195.0,95.0,110.0
2021,"St. John's (CMA), N.L.",2021S0503001,20 to 24 years,Total - Gender,2021 Counts,13505.0,11575.0,480.0,180.0,1455.0
2021,"St. John's (CMA), N.L.",2021S0503001,20 to 24 years,Men+,2021 Counts,6995.0,5815.0,280.0,105.0,895.0
2021,"St. John's (CMA), N.L.",2021S0503001,20 to 24 years,Women+,2021 Counts,6515.0,5760.0,200.0,80.0,555.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 64 years,Total - Gender,2021 Counts,116260.0,108025.0,5880.0,1975.0,2360.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 64 years,Men+,2021 Counts,55970.0,51810.0,2880.0,935.0,1285.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 64 years,Women+,2021 Counts,60290.0,56210.0,3005.0,1035.0,1075.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 54 years,Total - Gender,2021 Counts,86540.0,79485.0,4725.0,1895.0,2330.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 54 years,Men+,2021 Counts,41830.0,38245.0,2320.0,895.0,1265.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 54 years,Women+,2021 Counts,44710.0,41240.0,2405.0,995.0,1065.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 34 years,Total - Gender,2021 Counts,27930.0,24815.0,1510.0,930.0,1595.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 34 years,Men+,2021 Counts,13720.0,12120.0,725.0,415.0,880.0
2021,"St. John's (CMA), N.L.",2021S0503001,25 to 34 years,Women+,2021 Counts,14210.0,12700.0,790.0,510.0,720.0
2021,"St. John's (CMA), N.L.",2021S0503001,35 to 44 years,Total - Gender,2021 Counts,29490.0,27050.0,1865.0,765.0,570.0
2021,"St. John's (CMA), N.L.",2021S0503001,35 to 44 years,Men+,2021 Counts,14270.0,13020.0,940.0,375.0,315.0
2021,"St. John's (CMA), N.L.",2021S0503001,35 to 44 years,Women+,2021 Counts,15220.0,14035.0,930.0,385.0,255.0
2021,"St. John's (CMA), N.L.",2021S0503001,45 to 54 years,Total - Gender,2021 Counts,29125.0,27615.0,1345.0,205.0,165.0
2021,"St. John's (CMA), N.L.",2021S0503001,45 to 54 years,Men+,2021 Counts,13835.0,13110.0,660.0,105.0,70.0
2021,"St. John's (CMA), N.L.",2021S0503001,45 to 54 years,Women+,2021 Counts,15285.0,14505.0,690.0,100.0,90.0
2021,"St. John's (CMA), N.L.",2021S0503001,55 to 64 years,Total - Gender,2021 Counts,29725.0,28535.0,1160.0,75.0,30.0
2021,"St. John's (CMA), N.L.",2021S0503001,55 to 64 years,Men+,2021 Counts,14140.0,13565.0,560.0,40.0,20.0
2021,"St. John's (CMA), N.L.",2021S0503001,55 to 64 years,Women+,2021 Counts,15580.0,14975.0,605.0,35.0,10.0
2021,"St. John's (CMA), N.L.",2021S0503001,65 years and over,Total - Gender,2021 Counts,36295.0,34515.0,1765.0,50.0,10.0
2021,"St. John's (CMA), N.L.",2021S0503001,65 years and over,Men+,2021 Counts,16615.0,15590.0,1020.0,25.0,0.0
2021,"St. John's (CMA), N.L.",2021S0503001,65 years and over,Women+,2021 Counts,19680.0,18925.0,750.0,25.0,10.0
2021,"St. John's (CMA), N.L.",2021S0503001,65 to 74 years,Total - Gender,2021 Counts,22955.0,22000.0,935.0,45.0,10.0
2021,"St. John's (CMA), N.L.",2021S0503001,65 to 74 years,Men+,2021 Counts,10785.0,10225.0,560.0,15.0,0.0
2021,"St. John's (CMA), N.L.",2021S0503001,65 to 74 years,Women+,2021 Counts,12165.0,11780.0,380.0,25.0,10.0
2021,"St. John's (CMA), N.L.",2021S0503001,75 years and over,Total - Gender,2021 Counts,13345.0,12515.0,825.0,10.0,0.0
2021,"St. John's (CMA), N.L.",2021S0503001,75 years and over,Men+,2021 Counts,5825.0,5365.0,455.0,10.0,0.0
2021,"St. John's (CMA), N.L.",2021S0503001,75 years and over,Women+,2021 Counts,7515.0,7145.0,370.0,0.0,0.0
2021,Prince Edward Island,2021A000211,Total - Age,Total - Gender,2021 Counts,150480.0,133285.0,11765.0,4860.0,5430.0
2021,Prince Edward Island,2021A000211,Total - Age,Men+,2021 Counts,73540.0,64765.0,5740.0,2450.0,3040.0
2021,Prince Edward Island,2021A000211,Total - Age,Women+,2021 Counts,76940.0,68520.0,6025.0,2410.0,2395.0
2021,Prince Edward Island,2021A000211,0 to 14 years,Total - Gender,2021 Counts,23585.0,21965.0,1225.0,1030.0,395.0
2021,Prince Edward Island,2021A000211,0 to 14 years,Men+,2021 Counts,12090.0,11190.0,685.0,575.0,220.0
2021,Prince Edward Island,2021A000211,0 to 14 years,Women+,2021 Counts,11490.0,10780.0,535.0,450.0,175.0
2021,Prince Edward Island,2021A000211,15 years and over,Total - Gender,2021 Counts,126900.0,111315.0,10540.0,3830.0,5040.0
2021,Prince Edward Island,2021A000211,15 years and over,Men+,2021 Counts,61450.0,53580.0,5050.0,1865.0,2825.0
2021,Prince Edward Island,2021A000211,15 years and over,Women+,2021 Counts,65450.0,57740.0,5490.0,1965.0,2220.0
2021,Prince Edward Island,2021A000211,15 to 24 years,Total - Gender,2021 Counts,18635.0,14840.0,1350.0,765.0,2450.0
2021,Prince Edward Island,2021A000211,15 to 24 years,Men+,2021 Counts,9820.0,7645.0,750.0,420.0,1430.0
2021,Prince Edward Island,2021A000211,15 to 24 years,Women+,2021 Counts,8810.0,7195.0,605.0,345.0,1015.0
2021,Prince Edward Island,2021A000211,15 to 19 years,Total - Gender,2021 Counts,8330.0,7250.0,735.0,425.0,350.0
2021,Prince Edward Island,2021A000211,15 to 19 years,Men+,2021 Counts,4285.0,3700.0,415.0,230.0,170.0
2021,Prince Edward Island,2021A000211,15 to 19 years,Women+,2021 Counts,4045.0,3545.0,315.0,195.0,180.0
2021,Prince Edward Island,2021A000211,20 to 24 years,Total - Gender,2021 Counts,10310.0,7590.0,615.0,335.0,2100.0
2021,Prince Edward Island,2021A000211,20 to 24 years,Men+,2021 Counts,5535.0,3945.0,330.0,190.0,1260.0
2021,Prince Edward Island,2021A000211,20 to 24 years,Women+,2021 Counts,4770.0,3650.0,285.0,145.0,835.0
2021,Prince Edward Island,2021A000211,25 to 64 years,Total - Gender,2021 Counts,77465.0,67840.0,7045.0,3015.0,2585.0
2021,Prince Edward Island,2021A000211,25 to 64 years,Men+,2021 Counts,37375.0,32745.0,3245.0,1430.0,1385.0
2021,Prince Edward Island,2021A000211,25 to 64 years,Women+,2021 Counts,40090.0,35090.0,3795.0,1590.0,1195.0
2021,Prince Edward Island,2021A000211,25 to 54 years,Total - Gender,2021 Counts,54730.0,46685.0,5550.0,2850.0,2500.0
2021,Prince Edward Island,2021A000211,25 to 54 years,Men+,2021 Counts,26500.0,22625.0,2535.0,1320.0,1340.0
2021,Prince Edward Island,2021A000211,25 to 54 years,Women+,2021 Counts,28230.0,24055.0,3015.0,1535.0,1155.0
2021,Prince Edward Island,2021A000211,25 to 34 years,Total - Gender,2021 Counts,17695.0,14750.0,1510.0,965.0,1440.0
2021,Prince Edward Island,2021A000211,25 to 34 years,Men+,2021 Counts,8660.0,7195.0,675.0,415.0,790.0
2021,Prince Edward Island,2021A000211,25 to 34 years,Women+,2021 Counts,9040.0,7555.0,835.0,550.0,650.0
2021,Prince Edward Island,2021A000211,35 to 44 years,Total - Gender,2021 Counts,17795.0,15085.0,1975.0,1105.0,725.0
2021,Prince Edward Island,2021A000211,35 to 44 years,Men+,2021 Counts,8465.0,7260.0,850.0,460.0,365.0
2021,Prince Edward Island,2021A000211,35 to 44 years,Women+,2021 Counts,9325.0,7830.0,1130.0,645.0,365.0
2021,Prince Edward Island,2021A000211,45 to 54 years,Total - Gender,2021 Counts,19240.0,16845.0,2060.0,785.0,330.0
2021,Prince Edward Island,2021A000211,45 to 54 years,Men+,2021 Counts,9375.0,8175.0,1010.0,445.0,190.0
2021,Prince Edward Island,2021A000211,45 to 54 years,Women+,2021 Counts,9860.0,8675.0,1050.0,335.0,140.0
2021,Prince Edward Island,2021A000211,55 to 64 years,Total - Gender,2021 Counts,22735.0,21155.0,1500.0,165.0,85.0
2021,Prince Edward Island,2021A000211,55 to 64 years,Men+,2021 Counts,10875.0,10120.0,715.0,110.0,40.0
2021,Prince Edward Island,2021A000211,55 to 64 years,Women+,2021 Counts,11860.0,11035.0,785.0,50.0,45.0
2021,Prince Edward Island,2021A000211,65 years and over,Total - Gender,2021 Counts,30800.0,28640.0,2150.0,55.0,10.0
2021,Prince Edward Island,2021A000211,65 years and over,Men+,2021 Counts,14250.0,13190.0,1060.0,20.0,0.0
2021,Prince Edward Island,2021A000211,65 years and over,Women+,2021 Counts,16545.0,15450.0,1085.0,30.0,10.0
2021,Prince Edward Island,2021A000211,65 to 74 years,Total - Gender,2021 Counts,19335.0,17990.0,1340.0,40.0,10.0
2021,Prince Edward Island,2021A000211,65 to 74 years,Men+,2021 Counts,9150.0,8465.0,680.0,15.0,0.0
2021,Prince Edward Island,2021A000211,65 to 74 years,Women+,2021 Counts,10180.0,9520.0,655.0,25.0,10.0
2021,Prince Edward Island,2021A000211,75 years and over,Total - Gender,2021 Counts,11460.0,10655.0,810.0,15.0,0.0
2021,Prince Edward Island,2021A000211,75 years and over,Men+,2021 Counts,5095.0,4725.0,375.0,0.0,0.0
2021,Prince Edward Island,2021A000211,75 years and over,Women+,2021 Counts,6365.0,5930.0,430.0,10.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,Total - Age,Total - Gender,2021 Counts,77380.0,64980.0,8385.0,3860.0,4020.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,Total - Age,Men+,2021 Counts,37695.0,31235.0,4170.0,1995.0,2290.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,Total - Age,Women+,2021 Counts,39685.0,33740.0,4210.0,1865.0,1730.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,0 to 14 years,Total - Gender,2021 Counts,12395.0,11055.0,1045.0,870.0,295.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,0 to 14 years,Men+,2021 Counts,6355.0,5585.0,615.0,505.0,160.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,0 to 14 years,Women+,2021 Counts,6040.0,5465.0,435.0,360.0,140.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 years and over,Total - Gender,2021 Counts,64985.0,53930.0,7335.0,2995.0,3720.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 years and over,Men+,2021 Counts,31340.0,25650.0,3555.0,1490.0,2135.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 years and over,Women+,2021 Counts,33645.0,28280.0,3780.0,1510.0,1585.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 to 24 years,Total - Gender,2021 Counts,10765.0,7695.0,1075.0,605.0,2000.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 to 24 years,Men+,2021 Counts,5755.0,3955.0,605.0,340.0,1195.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 to 24 years,Women+,2021 Counts,5005.0,3740.0,470.0,260.0,800.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 to 19 years,Total - Gender,2021 Counts,4395.0,3485.0,570.0,340.0,340.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 to 19 years,Men+,2021 Counts,2260.0,1765.0,325.0,185.0,170.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,15 to 19 years,Women+,2021 Counts,2135.0,1715.0,250.0,155.0,170.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,20 to 24 years,Total - Gender,2021 Counts,6370.0,4210.0,500.0,265.0,1665.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,20 to 24 years,Men+,2021 Counts,3495.0,2185.0,280.0,155.0,1030.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,20 to 24 years,Women+,2021 Counts,2870.0,2020.0,215.0,110.0,630.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 64 years,Total - Gender,2021 Counts,39970.0,33140.0,5110.0,2355.0,1715.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 64 years,Men+,2021 Counts,19170.0,15815.0,2415.0,1135.0,935.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 64 years,Women+,2021 Counts,20800.0,17320.0,2695.0,1220.0,785.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 54 years,Total - Gender,2021 Counts,29580.0,23640.0,4255.0,2260.0,1690.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 54 years,Men+,2021 Counts,14280.0,11390.0,1980.0,1065.0,910.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 54 years,Women+,2021 Counts,15300.0,12250.0,2275.0,1195.0,775.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 34 years,Total - Gender,2021 Counts,10105.0,7870.0,1195.0,750.0,1035.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 34 years,Men+,2021 Counts,4880.0,3795.0,515.0,310.0,570.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,25 to 34 years,Women+,2021 Counts,5225.0,4080.0,680.0,440.0,465.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,35 to 44 years,Total - Gender,2021 Counts,9750.0,7870.0,1440.0,785.0,440.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,35 to 44 years,Men+,2021 Counts,4645.0,3785.0,645.0,345.0,215.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,35 to 44 years,Women+,2021 Counts,5105.0,4090.0,795.0,445.0,220.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,45 to 54 years,Total - Gender,2021 Counts,9725.0,7895.0,1620.0,730.0,215.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,45 to 54 years,Men+,2021 Counts,4755.0,3810.0,820.0,410.0,120.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,45 to 54 years,Women+,2021 Counts,4970.0,4085.0,795.0,315.0,90.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,55 to 64 years,Total - Gender,2021 Counts,10385.0,9500.0,855.0,95.0,30.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,55 to 64 years,Men+,2021 Counts,4885.0,4430.0,435.0,70.0,20.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,55 to 64 years,Women+,2021 Counts,5495.0,5075.0,420.0,20.0,10.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,65 years and over,Total - Gender,2021 Counts,14255.0,13095.0,1155.0,30.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,65 years and over,Men+,2021 Counts,6415.0,5880.0,535.0,15.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,65 years and over,Women+,2021 Counts,7845.0,7215.0,620.0,20.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,65 to 74 years,Total - Gender,2021 Counts,9065.0,8370.0,695.0,25.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,65 to 74 years,Men+,2021 Counts,4175.0,3815.0,360.0,15.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,65 to 74 years,Women+,2021 Counts,4895.0,4560.0,335.0,15.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,75 years and over,Total - Gender,2021 Counts,5185.0,4725.0,460.0,10.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,75 years and over,Men+,2021 Counts,2245.0,2065.0,175.0,0.0,0.0
2021,"Charlottetown (CA), P.E.I.",2021S0504105,75 years and over,Women+,2021 Counts,2945.0,2660.0,290.0,10.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,Total - Age,Total - Gender,2021 Counts,17670.0,15965.0,1075.0,420.0,635.0
2021,"Summerside (CA), P.E.I.",2021S0504110,Total - Age,Men+,2021 Counts,8455.0,7575.0,540.0,215.0,330.0
2021,"Summerside (CA), P.E.I.",2021S0504110,Total - Age,Women+,2021 Counts,9215.0,8385.0,530.0,210.0,305.0
2021,"Summerside (CA), P.E.I.",2021S0504110,0 to 14 years,Total - Gender,2021 Counts,2700.0,2570.0,70.0,65.0,60.0
2021,"Summerside (CA), P.E.I.",2021S0504110,0 to 14 years,Men+,2021 Counts,1410.0,1340.0,30.0,30.0,40.0
2021,"Summerside (CA), P.E.I.",2021S0504110,0 to 14 years,Women+,2021 Counts,1285.0,1235.0,35.0,30.0,15.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 years and over,Total - Gender,2021 Counts,14975.0,13395.0,1010.0,360.0,580.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 years and over,Men+,2021 Counts,7045.0,6240.0,515.0,185.0,290.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 years and over,Women+,2021 Counts,7935.0,7150.0,490.0,175.0,285.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 to 24 years,Total - Gender,2021 Counts,2160.0,1715.0,135.0,80.0,310.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 to 24 years,Men+,2021 Counts,1110.0,895.0,80.0,50.0,140.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 to 24 years,Women+,2021 Counts,1050.0,820.0,55.0,35.0,165.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 to 19 years,Total - Gender,2021 Counts,995.0,915.0,80.0,50.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 to 19 years,Men+,2021 Counts,515.0,465.0,55.0,30.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,15 to 19 years,Women+,2021 Counts,480.0,450.0,25.0,20.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,20 to 24 years,Total - Gender,2021 Counts,1165.0,800.0,55.0,35.0,310.0
2021,"Summerside (CA), P.E.I.",2021S0504110,20 to 24 years,Men+,2021 Counts,595.0,430.0,20.0,15.0,140.0
2021,"Summerside (CA), P.E.I.",2021S0504110,20 to 24 years,Women+,2021 Counts,570.0,370.0,30.0,15.0,165.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 64 years,Total - Gender,2021 Counts,8850.0,7900.0,680.0,275.0,265.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 64 years,Men+,2021 Counts,4180.0,3705.0,330.0,135.0,145.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 64 years,Women+,2021 Counts,4670.0,4200.0,350.0,145.0,125.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 54 years,Total - Gender,2021 Counts,6105.0,5335.0,500.0,275.0,265.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 54 years,Men+,2021 Counts,2920.0,2540.0,235.0,135.0,145.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 54 years,Women+,2021 Counts,3180.0,2795.0,265.0,140.0,125.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 34 years,Total - Gender,2021 Counts,1860.0,1580.0,145.0,120.0,135.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 34 years,Men+,2021 Counts,980.0,810.0,90.0,65.0,85.0
2021,"Summerside (CA), P.E.I.",2021S0504110,25 to 34 years,Women+,2021 Counts,880.0,775.0,55.0,50.0,50.0
2021,"Summerside (CA), P.E.I.",2021S0504110,35 to 44 years,Total - Gender,2021 Counts,2000.0,1700.0,200.0,125.0,100.0
2021,"Summerside (CA), P.E.I.",2021S0504110,35 to 44 years,Men+,2021 Counts,930.0,805.0,80.0,45.0,50.0
2021,"Summerside (CA), P.E.I.",2021S0504110,35 to 44 years,Women+,2021 Counts,1065.0,895.0,120.0,85.0,50.0
2021,"Summerside (CA), P.E.I.",2021S0504110,45 to 54 years,Total - Gender,2021 Counts,2245.0,2060.0,155.0,30.0,35.0
2021,"Summerside (CA), P.E.I.",2021S0504110,45 to 54 years,Men+,2021 Counts,1005.0,930.0,70.0,20.0,15.0
2021,"Summerside (CA), P.E.I.",2021S0504110,45 to 54 years,Women+,2021 Counts,1235.0,1125.0,90.0,0.0,20.0
2021,"Summerside (CA), P.E.I.",2021S0504110,55 to 64 years,Total - Gender,2021 Counts,2740.0,2565.0,180.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,55 to 64 years,Men+,2021 Counts,1260.0,1160.0,95.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,55 to 64 years,Women+,2021 Counts,1485.0,1405.0,85.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,65 years and over,Total - Gender,2021 Counts,3970.0,3775.0,185.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,65 years and over,Men+,2021 Counts,1750.0,1640.0,105.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,65 years and over,Women+,2021 Counts,2215.0,2130.0,85.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,65 to 74 years,Total - Gender,2021 Counts,2305.0,2190.0,110.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,65 to 74 years,Men+,2021 Counts,1055.0,990.0,60.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,65 to 74 years,Women+,2021 Counts,1250.0,1200.0,45.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,75 years and over,Total - Gender,2021 Counts,1665.0,1580.0,80.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,75 years and over,Men+,2021 Counts,700.0,655.0,45.0,0.0,0.0
2021,"Summerside (CA), P.E.I.",2021S0504110,75 years and over,Women+,2021 Counts,970.0,930.0,35.0,0.0,0.0
2021,Nova Scotia,2021A000212,Total - Age,Total - Gender,2021 Counts,955860.0,861945.0,71565.0,21385.0,22345.0
