Locality,Province,Average Unmployment Rate (2021),DGUID,REF_DATE,Geography,English and French,English only,French only,Neither English nor French,Total - Knowledge of official languages,GEO,Coordinate,"Population and dwelling counts (13): Land area in square kilometres, 2021 [10]",GEO_LEVEL,CENSUS_YEAR,GEO_NAME,0 to 14 years,15 to 64 years,65 years and over,"Land area in square kilometres, 2021","National population rank, 2021","Population density per square kilometre, 2021","Population percentage change, 2016 to 2021","Population, 2016","Population, 2021","Private dwellings occupied by usual residents percentage change, 2016 to 2021","Private dwellings occupied by usual residents, 2016","Private dwellings occupied by usual residents, 2021","Province/territory population rank, 2021","Total private dwellings percentage change, 2016 to 2021","Total private dwellings, 2016","Total private dwellings, 2021",Age,Gender,Statistics,Total - Minority,Total Minority Population,South Asian,Chinese,Black,Filipino,Arab,Latin American,Southeast Asian,West Asian,Korean,Japanese,"Minority, n.i.e",Multiple Minorities,Not Minority,Total,Non_Immigrants,Immigrants,Recent_Immigrants_2016_2021,Non_Permanent_Residents
,,,2021A00054819008,,,,,,,,Hythe,4557.0,4.03,,,,,,,4.03,2301.0,211.9,3.3,827.0,854.0,-4.5,289.0,276.0,205.0,-2.5,320.0,312.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819009,,,,,,,,Beaverlodge,4544.0,5.38,,,,,,,5.38,1269.0,421.9,-7.9,2465.0,2271.0,-3.1,953.0,923.0,138.0,-0.2,1024.0,1022.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819011,,,,,,,,Wembley,4567.0,4.74,,,,,,,4.74,1711.0,302.1,-5.5,1516.0,1432.0,-2.7,565.0,550.0,166.0,-0.3,618.0,616.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819012,2021.0,Grande Prairie,4815.0,58400.0,75.0,280.0,63565.0,Grande Prairie,4553.0,132.71,Census subdivision,2021.0,Grande Prairie,13950.0,43955.0,5270.0,132.71,88.0,483.3,1.5,63166.0,64141.0,4.8,23676.0,24816.0,9.0,5.1,26204.0,27551.0,Total - Age,Total - Gender,% distribution (2021),0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,
,,,2021A00054819014,,,,,,,,Sexsmith,4563.0,13.01,,,,,,,13.01,1218.0,186.5,-7.4,2620.0,2427.0,-2.3,873.0,853.0,134.0,-0.9,937.0,929.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819038,2021.0,Peace River,770.0,5740.0,5.0,25.0,6535.0,Peace River,4560.0,25.34,,,,,,,25.34,605.0,261.2,-3.3,6842.0,6619.0,-0.4,2601.0,2590.0,72.0,0.9,2970.0,2997.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00054819041,,,,,,,,Smoky River No. 130,4564.0,2834.18,,,,,,,2834.18,1546.0,0.6,-16.1,2006.0,1684.0,-10.4,711.0,637.0,156.0,-14.6,882.0,753.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819042,,,,,,,,McLennan,4558.0,3.58,,,,,,,3.58,2534.0,194.3,-0.9,701.0,695.0,-0.4,256.0,255.0,228.0,8.8,296.0,322.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819044,,,,,,,,Donnelly,4547.0,1.26,,,,,,,1.26,3390.0,269.0,-5.8,359.0,338.0,-3.1,159.0,154.0,275.0,3.4,179.0,185.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819046,,,,,,,,Falher,4551.0,2.83,,,,,,,2.83,2108.0,354.1,-4.4,1047.0,1001.0,-9.3,450.0,408.0,191.0,-1.7,482.0,474.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819048,,,,,,,,Girouxville,4552.0,0.66,,,,,,,0.66,3588.0,422.4,26.9,219.0,278.0,18.7,107.0,127.0,287.0,15.4,130.0,150.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819049,,,,,,,,Birch Hills County,4546.0,2848.75,,,,,,,2848.75,1657.0,0.5,-2.4,1553.0,1516.0,-2.2,496.0,485.0,163.0,3.4,616.0,637.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819054,,,,,,,,Spirit River No. 133,4566.0,679.86,,,,,,,679.86,2620.0,1.0,-7.3,700.0,649.0,-0.4,274.0,273.0,233.0,2.9,306.0,315.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819056,,,,,,,,Rycroft,4561.0,1.85,,,,,,,1.85,2812.0,297.1,-10.1,612.0,550.0,-11.3,274.0,243.0,245.0,-5.4,316.0,299.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819058,,,,,,,,Spirit River,4565.0,3.11,,,,,,,3.11,2310.0,272.8,-14.7,995.0,849.0,-14.5,442.0,378.0,207.0,-11.3,487.0,432.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819059,,,,,,,,Saddle Hills County,4562.0,5827.7,,,,,,,5827.7,1250.0,0.4,5.1,2225.0,2338.0,5.0,838.0,880.0,137.0,14.0,978.0,1115.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819066,,,,,,,,Fairview No. 136,4550.0,1373.66,,,,,,,1373.66,1614.0,1.2,-1.5,1604.0,1580.0,-1.1,620.0,613.0,161.0,3.5,683.0,707.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819068,,,,,,,,Fairview,4549.0,10.67,,,,,,,10.67,1094.0,263.9,-6.0,2998.0,2817.0,-4.0,1251.0,1201.0,125.0,1.0,1363.0,1376.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819071,,,,,,,,Peace No. 135,4559.0,847.22,,,,,,,847.22,1610.0,1.9,-9.8,1752.0,1581.0,-0.3,579.0,577.0,160.0,2.2,640.0,654.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819072,,,,,,,,Berwyn,4545.0,1.57,,,,,,,1.57,2762.0,366.6,7.2,538.0,577.0,2.2,232.0,237.0,241.0,7.5,255.0,274.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819074,,,,,,,,Grimshaw,4555.0,7.08,,,,,,,7.08,1155.0,367.2,-4.3,2718.0,2601.0,1.8,1061.0,1080.0,130.0,3.2,1194.0,1232.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819815,,,,,,,,Horse Lakes 152B,4556.0,14.47,,,,,,,14.47,2967.0,33.8,4.3,469.0,489.0,11.2,107.0,119.0,253.0,17.9,112.0,132.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00054819826,,,,,,,,Duncan's 151A,4548.0,20.12,,,,,,,20.12,4208.0,5.5,-23.4,145.0,111.0,-15.7,51.0,43.0,359.0,3.6,55.0,57.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901003,,,,,,,,Elkford,4858.0,108.12,,,,,,,108.12,1112.0,25.4,10.0,2499.0,2749.0,11.1,1043.0,1159.0,169.0,5.3,1521.0,1602.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901006,,,,,,,,Sparwood,4866.0,191.3,,,,,,,191.3,837.0,21.7,9.6,3784.0,4148.0,9.9,1652.0,1815.0,121.0,2.5,2130.0,2183.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901012,2021.0,Fernie,795.0,5430.0,5.0,10.0,6240.0,Fernie,4859.0,15.11,,,,,,,15.11,623.0,418.3,17.1,5396.0,6320.0,14.0,2278.0,2597.0,83.0,3.0,3162.0,3256.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055901017,,,,,,,,East Kootenay A,4852.0,4598.88,,,,,,,4598.88,1430.0,0.4,11.4,1683.0,1875.0,8.6,724.0,786.0,210.0,-1.3,1190.0,1175.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901019,,,,,,,,East Kootenay B,4853.0,2781.15,,,,,,,2781.15,1375.0,0.7,1.8,1976.0,2011.0,5.6,827.0,873.0,203.0,3.6,1234.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901022,2021.0,Cranbrook,860.0,19070.0,5.0,40.0,19970.0,Cranbrook,4851.0,31.97,Census subdivision,2021.0,Cranbrook,3000.0,12355.0,4485.0,31.97,221.0,641.2,2.3,20047.0,20499.0,2.8,8545.0,8780.0,35.0,2.9,8799.0,9058.0,Total - Age,Total - Gender,% distribution (2021),0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,
,,,2021A00055901028,2021.0,Kimberley,580.0,7395.0,,5.0,7985.0,Kimberley,4862.0,60.51,,,,,,,60.51,508.0,134.1,9.3,7425.0,8115.0,8.0,3328.0,3595.0,73.0,0.9,4225.0,4263.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055901035,2021.0,East Kootenay C,355.0,6175.0,,5.0,6540.0,East Kootenay C,4854.0,4528.65,,,,,,,4528.65,612.0,1.4,8.6,6021.0,6536.0,7.0,2429.0,2598.0,82.0,3.1,2830.0,2917.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055901037,,,,,,,,East Kootenay E,4855.0,4254.44,,,,,,,4254.44,1545.0,0.4,-3.8,1753.0,1686.0,-5.8,800.0,754.0,224.0,-15.8,1161.0,977.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901039,,,,,,,,Invermere,4860.0,10.75,,,,,,,10.75,870.0,364.4,15.5,3391.0,3917.0,20.6,1376.0,1660.0,132.0,10.1,2032.0,2238.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901040,,,,,,,,Radium Hot Springs,4864.0,6.34,,,,,,,6.34,1782.0,211.3,72.6,776.0,1339.0,82.2,348.0,634.0,255.0,55.9,876.0,1366.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901043,,,,,,,,Canal Flats,4848.0,11.07,,,,,,,11.07,2370.0,72.5,20.1,668.0,802.0,25.3,289.0,362.0,288.0,25.3,375.0,470.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901046,,,,,,,,East Kootenay F,4856.0,6091.91,,,,,,,6091.91,932.0,0.6,29.2,2726.0,3521.0,32.6,1198.0,1589.0,142.0,8.7,3267.0,3550.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901048,,,,,,,,East Kootenay G,4857.0,4656.39,,,,,,,4656.39,1564.0,0.4,12.7,1467.0,1654.0,10.1,693.0,763.0,228.0,23.4,901.0,1112.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901801,,,,,,,,Tobacco Plains 2,4868.0,41.74,,,,,,,41.74,4276.0,2.3,28.0,75.0,96.0,26.9,26.0,33.0,464.0,1.7,59.0,60.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901802,,,,,,,,Isidore's Ranch 4,4861.0,2.63,,,,,,,2.63,4831.0,0.0,,0.0,0.0,,0.0,0.0,644.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901803,,,,,,,,Kootenay 1,4863.0,74.02,,,,,,,74.02,4077.0,2.0,-14.7,170.0,145.0,-23.6,55.0,42.0,437.0,-28.3,60.0,43.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901804,,,,,,,,Columbia Lake 3,4850.0,36.02,,,,,,,36.02,4060.0,4.1,6.4,140.0,149.0,8.8,57.0,62.0,433.0,4.8,186.0,195.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901805,,,,,,,,Cassimayooks (Mayook) 5,4849.0,0.62,,,,,,,0.62,4760.0,8.1,,0.0,5.0,-50.0,2.0,1.0,610.0,-50.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901806,,,,,,,,Shuswap,4865.0,11.14,,,,,,,11.14,3448.0,28.6,1.6,314.0,319.0,13.8,138.0,157.0,365.0,1.1,181.0,183.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055901808,,,,,,,,St. Mary's,4867.0,1.36,,,,,,,1.36,4722.0,7.4,-33.3,15.0,10.0,-33.3,6.0,4.0,592.0,-33.3,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903004,2021.0,Creston,215.0,5205.0,,5.0,5425.0,Creston,4768.0,8.41,,,,,,,8.41,687.0,664.2,4.1,5361.0,5583.0,3.0,2593.0,2670.0,90.0,2.3,2747.0,2810.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055903010,,,,,,,,Central Kootenay A,4757.0,1689.12,,,,,,,1689.12,1284.0,1.3,16.1,1930.0,2241.0,11.2,967.0,1075.0,193.0,2.8,1596.0,1641.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903011,,,,,,,,Salmo,4774.0,2.44,,,,,,,2.44,1959.0,466.4,-0.1,1141.0,1140.0,3.8,547.0,568.0,266.0,4.7,572.0,599.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903013,,,,,,,,Central Kootenay B,4758.0,1615.1,,,,,,,1615.1,756.0,3.0,3.1,4657.0,4802.0,2.9,1922.0,1977.0,104.0,3.4,2090.0,2162.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903015,2021.0,Nelson,1400.0,9455.0,5.0,20.0,10880.0,Nelson,4772.0,11.93,Census subdivision,2021.0,Nelson,1540.0,7165.0,2020.0,11.93,390.0,930.6,5.1,10572.0,11106.0,2.6,4822.0,4948.0,59.0,5.0,5061.0,5314.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055903017,,,,,,,,Central Kootenay C,4759.0,740.25,,,,,,,740.25,1680.0,2.0,0.2,1472.0,1475.0,-2.5,651.0,635.0,243.0,1.0,689.0,696.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903019,,,,,,,,Slocan,4776.0,0.78,,,,,,,0.78,3248.0,488.6,31.1,289.0,379.0,22.7,150.0,184.0,348.0,6.0,200.0,212.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903023,,,,,,,,Kaslo,4770.0,3.01,,,,,,,3.01,2054.0,348.7,8.4,968.0,1049.0,12.2,469.0,526.0,273.0,5.0,555.0,583.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903027,,,,,,,,Silverton,4775.0,0.35,,,,,,,0.35,4060.0,420.8,-23.6,195.0,149.0,-27.1,107.0,78.0,433.0,-12.9,147.0,128.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903032,,,,,,,,New Denver,4773.0,0.87,,,,,,,0.87,2975.0,559.6,3.0,473.0,487.0,2.1,243.0,248.0,327.0,-5.0,320.0,304.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903039,,,,,,,,Central Kootenay D,4760.0,5781.11,,,,,,,5781.11,1689.0,0.3,8.9,1343.0,1462.0,9.5,653.0,715.0,245.0,-4.0,1072.0,1029.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903041,,,,,,,,Central Kootenay E,4761.0,807.99,,,,,,,807.99,878.0,4.8,3.3,3772.0,3897.0,3.6,1736.0,1798.0,135.0,-1.2,2177.0,2150.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903043,,,,,,,,Central Kootenay F,4762.0,404.38,,,,,,,404.38,841.0,10.2,3.9,3963.0,4116.0,3.2,1707.0,1761.0,123.0,1.9,1925.0,1962.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903045,2021.0,Castlegar,450.0,7725.0,,35.0,8205.0,Castlegar,4756.0,19.87,,,,,,,19.87,495.0,419.6,3.7,8039.0,8338.0,1.4,3499.0,3549.0,69.0,1.3,3655.0,3702.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055903047,,,,,,,,Central Kootenay G,4763.0,1509.14,,,,,,,1509.14,1567.0,1.1,1.7,1623.0,1650.0,-0.5,747.0,743.0,229.0,1.7,818.0,832.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903050,,,,,,,,Nakusp,4771.0,8.04,,,,,,,8.04,1604.0,197.7,-1.0,1605.0,1589.0,-0.1,761.0,760.0,236.0,3.0,807.0,831.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903052,2021.0,Central Kootenay H,435.0,4605.0,,5.0,5045.0,Central Kootenay H,4764.0,3288.2,,,,,,,3288.2,732.0,1.5,8.4,4655.0,5045.0,7.4,2122.0,2280.0,102.0,9.3,2441.0,2669.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055903056,,,,,,,,Central Kootenay I,4765.0,109.48,,,,,,,109.48,1153.0,23.8,2.9,2534.0,2607.0,2.0,1107.0,1129.0,173.0,1.4,1177.0,1194.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903058,,,,,,,,Central Kootenay J,4766.0,1693.07,,,,,,,1693.07,936.0,2.1,12.1,3137.0,3517.0,8.4,1345.0,1458.0,143.0,5.3,1546.0,1628.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903060,,,,,,,,Central Kootenay K,4767.0,4377.01,,,,,,,4377.01,1489.0,0.4,6.1,1681.0,1784.0,4.3,831.0,867.0,218.0,0.7,1092.0,1100.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055903807,,,,,,,,Creston 1,4769.0,7.55,,,,,,,7.55,4292.0,12.3,-17.0,112.0,93.0,-9.8,41.0,37.0,468.0,-12.5,48.0,42.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905005,,,,,,,,Fruitvale,5025.0,2.7,,,,,,,2.7,1404.0,724.7,2.0,1920.0,1958.0,4.5,821.0,858.0,206.0,2.0,864.0,881.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905009,,,,,,,,Montrose,5034.0,1.46,,,,,,,1.46,2095.0,693.1,1.7,996.0,1013.0,0.5,427.0,429.0,275.0,1.9,427.0,435.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905014,2021.0,Trail,215.0,7455.0,,15.0,7690.0,Trail,5036.0,34.9,,,,,,,34.9,519.0,226.9,2.7,7709.0,7920.0,1.5,3681.0,3736.0,76.0,-0.4,3990.0,3973.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055905018,,,,,,,,Warfield,5037.0,1.89,,,,,,,1.89,1510.0,929.3,4.3,1680.0,1753.0,3.9,768.0,798.0,221.0,2.3,809.0,828.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905023,,,,,,,,Rossland,5035.0,59.72,,,,,,,59.72,838.0,69.3,11.0,3729.0,4140.0,13.3,1591.0,1803.0,122.0,6.5,1949.0,2075.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905026,,,,,,,,Kootenay Boundary A,5028.0,238.18,,,,,,,238.18,1583.0,6.8,-14.1,1891.0,1624.0,-11.8,785.0,692.0,233.0,-8.7,790.0,721.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905030,,,,,,,,Kootenay Boundary B / Lower Columbia-Old-Glory,5029.0,776.31,,,,,,,776.31,1720.0,1.8,-1.4,1442.0,1422.0,-0.7,672.0,667.0,249.0,-2.5,714.0,696.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905032,,,,,,,,Grand Forks,5026.0,10.37,,,,,,,10.37,842.0,396.4,1.6,4049.0,4112.0,0.2,1867.0,1871.0,124.0,1.3,1944.0,1969.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905037,,,,,,,,Midway,5033.0,12.23,,,,,,,12.23,2615.0,53.2,0.3,649.0,651.0,10.2,294.0,324.0,304.0,5.9,321.0,340.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905042,,,,,,,,Greenwood,5027.0,2.42,,,,,,,2.42,2519.0,290.2,5.6,665.0,702.0,8.4,346.0,375.0,298.0,7.7,416.0,448.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905050,,,,,,,,Kootenay Boundary C / Christina Lake,5030.0,529.57,,,,,,,529.57,1581.0,3.1,21.7,1337.0,1627.0,24.9,638.0,797.0,232.0,2.5,1366.0,1400.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905052,,,,,,,,Kootenay Boundary D / Rural Grand Forks,5031.0,2117.85,,,,,,,2117.85,992.0,1.5,0.0,3225.0,3226.0,-0.9,1436.0,1423.0,154.0,1.8,1496.0,1523.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055905054,,,,,,,,Kootenay Boundary E / West Boundary,5032.0,4293.14,,,,,,,4293.14,1047.0,0.7,39.4,2155.0,3004.0,39.9,1013.0,1417.0,160.0,14.7,3235.0,3709.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907005,2021.0,Osoyoos,300.0,5015.0,10.0,105.0,5420.0,Osoyoos,5117.0,8.41,,,,,,,8.41,690.0,660.7,10.0,5050.0,5556.0,10.2,2402.0,2647.0,91.0,7.6,3048.0,3279.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055907009,,,,,,,,Keremeos,5104.0,2.09,,,,,,,2.09,1590.0,768.3,7.1,1502.0,1608.0,10.5,732.0,809.0,234.0,9.0,782.0,852.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907014,2021.0,Oliver,235.0,4690.0,5.0,120.0,5045.0,Oliver,5116.0,5.49,,,,,,,5.49,720.0,927.9,3.4,4928.0,5094.0,7.2,2157.0,2312.0,98.0,8.7,2249.0,2445.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055907022,,,,,,,,Okanagan-Similkameen A,5107.0,258.04,,,,,,,258.04,1326.0,8.3,15.1,1858.0,2139.0,9.0,801.0,873.0,196.0,9.0,963.0,1050.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907024,,,,,,,,Princeton,5121.0,59.28,,,,,,,59.28,1070.0,48.8,2.3,2828.0,2894.0,-1.1,1393.0,1377.0,167.0,-0.9,1535.0,1521.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907026,,,,,,,,Okanagan-Similkameen B,5108.0,238.78,,,,,,,238.78,1946.0,4.8,9.9,1047.0,1151.0,4.7,448.0,469.0,265.0,4.9,488.0,512.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907028,,,,,,,,Okanagan-Similkameen C,5109.0,444.75,,,,,,,444.75,859.0,9.0,12.1,3557.0,3986.0,11.3,1527.0,1699.0,128.0,11.3,1651.0,1837.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907035,2021.0,Summerland,865.0,10980.0,,30.0,11875.0,Summerland,5122.0,74.04,Census subdivision,2021.0,Summerland,1570.0,6535.0,3595.0,74.04,357.0,162.6,3.7,11615.0,12042.0,3.0,4938.0,5084.0,54.0,3.5,5240.0,5426.0,Total - Age,Total - Gender,% distribution (2021),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
,,,2021A00055907041,2021.0,Penticton,2350.0,33490.0,30.0,210.0,36075.0,Penticton,5119.0,43.03,Census subdivision,2021.0,Penticton,4385.0,21065.0,10275.0,43.03,134.0,857.3,9.3,33761.0,36885.0,10.3,15740.0,17361.0,25.0,9.2,16895.0,18457.0,Total - Age,Total - Gender,% distribution (2021),0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,
,,,2021A00055907047,,,,,,,,Okanagan-Similkameen D,5110.0,583.93,,,,,,,583.93,857.0,6.9,6.9,3757.0,4016.0,7.0,1724.0,1845.0,127.0,4.8,2002.0,2098.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907048,,,,,,,,Okanagan-Similkameen I,5115.0,344.36,,,,,,,344.36,1258.0,6.7,4.0,2219.0,2307.0,5.5,920.0,971.0,187.0,5.6,1524.0,1609.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907049,,,,,,,,Okanagan-Similkameen E,5111.0,491.9,,,,,,,491.9,1373.0,4.1,5.9,1903.0,2015.0,8.1,827.0,894.0,202.0,8.6,1002.0,1088.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907051,,,,,,,,Okanagan-Similkameen F,5112.0,568.86,,,,,,,568.86,1342.0,3.7,3.9,2014.0,2092.0,4.9,760.0,797.0,197.0,2.0,835.0,852.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907053,,,,,,,,Okanagan-Similkameen G,5113.0,2110.68,,,,,,,2110.68,1263.0,1.1,7.7,2134.0,2298.0,7.7,1055.0,1136.0,190.0,5.8,1242.0,1314.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907055,,,,,,,,Okanagan-Similkameen H,5114.0,4757.22,,,,,,,4757.22,1291.0,0.5,15.5,1933.0,2232.0,16.2,912.0,1060.0,194.0,8.2,1902.0,2058.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907801,,,,,,,,Lower Similkameen 2,5105.0,12.98,,,,,,,12.98,4369.0,5.9,31.0,58.0,76.0,10.5,19.0,21.0,492.0,25.0,20.0,25.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907802,,,,,,,,Osoyoos 1,5118.0,130.34,,,,,,,130.34,1714.0,10.9,87.1,762.0,1426.0,60.1,353.0,565.0,247.0,95.5,449.0,878.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907803,,,,,,,,Penticton 1,5120.0,194.55,,,,,,,194.55,1350.0,10.7,16.7,1783.0,2080.0,20.4,786.0,946.0,199.0,18.4,854.0,1011.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907805,,,,,,,,Chopaka 7 & 8,5102.0,16.98,,,,,,,16.98,4321.0,5.1,6.2,81.0,86.0,18.5,27.0,32.0,478.0,18.5,27.0,32.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907806,,,,,,,,Blind Creek 6,5101.0,1.58,,,,,,,1.58,4622.0,16.5,0.0,26.0,26.0,11.1,9.0,10.0,558.0,0.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
,,,2021A00055907807,,,,,,,,Chuchuwayha 2,5103.0,21.38,,,,,,,21.38,4321.0,4.0,48.3,58.0,86.0,22.2,27.0,33.0,478.0,25.0,28.0,35.0,,,,,,,,,,,,,,,,,,,,,,,
