DGUID,GEO,"Land area in square kilometres, 2021","National population rank, 2021","Population density per square kilometre, 2021","Population percentage change, 2016 to 2021","Population, 2016","Population, 2021","Private dwellings occupied by usual residents percentage change, 2016 to 2021","Private dwellings occupied by usual residents, 2016","Private dwellings occupied by usual residents, 2021","Province/territory population rank, 2021","Total private dwellings percentage change, 2016 to 2021","Total private dwellings, 2016","Total private dwellings, 2021"
2021A00054816817,Janvier 194,26.05,3316.0,13.8,-12.0,409.0,360.0,-0.8,123.0,122.0,272.0,5.7,140.0,148.0
2021A00054816821,Gregoire Lake 176,22.67,3860.0,9.0,6.3,191.0,203.0,32.3,62.0,82.0,315.0,21.6,74.0,90.0
2021A00054816822,Gregoire Lake 176A,0.81,4133.0,159.4,-0.8,130.0,129.0,18.6,43.0,51.0,349.0,8.2,49.0,53.0
2021A00054816849,Old Fort 217,13.87,4831.0,0.0,,0.0,0.0,,0.0,0.0,407.0,,0.0,0.0
2021A00054816850,Allison Bay 219,17.09,4203.0,6.6,-11.0,127.0,113.0,-5.3,38.0,36.0,357.0,-13.0,46.0,40.0
2021A00054816852,Dog Head 218,0.38,4327.0,222.0,-14.1,99.0,85.0,-2.6,39.0,38.0,366.0,2.0,49.0,50.0
2021A00054816860,Thebathi 196,61.33,,,,15.0,,,3.0,,,,13.0,
2021A00054816861,Thabacha Náre 196A,2.46,,,,28.0,,,8.0,,,,16.0,
2021A00054817021,High Prairie,7.01,1234.0,339.5,-7.2,2564.0,2380.0,-0.8,949.0,941.0,136.0,0.3,1116.0,1119.0
2021A00054817024,Swan Hills,25.87,1894.0,46.4,-7.7,1301.0,1201.0,-4.3,535.0,512.0,178.0,0.6,724.0,728.0
2021A00054817026,Northern Sunrise County,20915.18,1535.0,0.1,-10.9,1921.0,1711.0,-7.8,714.0,658.0,155.0,-4.1,798.0,765.0
2021A00054817027,Big Lakes County,13827.58,739.0,0.4,-11.4,5625.0,4986.0,-3.6,2082.0,2007.0,88.0,-2.8,2709.0,2632.0
2021A00054817029,Slave Lake,14.31,592.0,477.7,2.8,6651.0,6836.0,3.3,2329.0,2405.0,70.0,-2.9,2762.0,2681.0
2021A00054817031,Opportunity No. 17,28857.88,953.0,0.1,4.0,3253.0,3382.0,5.8,1020.0,1079.0,114.0,-3.0,1571.0,1524.0
2021A00054817033,Lesser Slave River No. 124,10041.79,1086.0,0.3,2.1,2803.0,2861.0,7.2,1090.0,1169.0,124.0,14.5,1310.0,1500.0
2021A00054817039,Nampa,1.69,3292.0,217.5,0.8,364.0,367.0,7.7,156.0,168.0,269.0,7.4,176.0,189.0
2021A00054817062,Clear Hills,15025.54,1046.0,0.2,-0.4,3018.0,3006.0,-0.6,936.0,930.0,122.0,4.4,1060.0,1107.0
2021A00054817064,Hines Creek,4.88,3402.0,68.7,-3.2,346.0,335.0,2.1,146.0,149.0,278.0,21.9,151.0,184.0
2021A00054817076,Northern Lights County,20627.02,835.0,0.2,-1.1,4200.0,4152.0,1.4,1538.0,1559.0,100.0,1.0,1846.0,1864.0
2021A00054817078,Manning,3.71,1971.0,303.1,-4.8,1183.0,1126.0,-2.7,484.0,471.0,183.0,-0.7,544.0,540.0
2021A00054817093,High Level,28.7,868.0,136.7,24.2,3159.0,3922.0,19.8,1096.0,1313.0,102.0,9.6,1339.0,1467.0
2021A00054817095,Mackenzie County,79629.26,340.0,0.2,14.6,11171.0,12804.0,13.8,3089.0,3516.0,37.0,5.3,3568.0,3756.0
2021A00054817097,Rainbow Lake,10.76,2949.0,46.0,-37.7,795.0,495.0,-32.7,303.0,204.0,249.0,-25.9,475.0,352.0
2021A00054817817,Jean Baptiste Gambler 183,1.99,3836.0,105.4,-17.0,253.0,210.0,-20.0,70.0,56.0,313.0,11.2,89.0,99.0
2021A00054817818,Wabasca 166,84.64,4015.0,1.9,-1.3,160.0,158.0,-7.1,42.0,39.0,334.0,18.4,49.0,58.0
2021A00054817819,Wabasca 166A,6.64,2800.0,84.1,-6.2,596.0,559.0,11.6,164.0,183.0,244.0,23.7,194.0,240.0
2021A00054817821,Wabasca 166B,24.95,4307.0,3.6,-53.2,190.0,89.0,-7.0,43.0,40.0,365.0,-1.9,52.0,51.0
2021A00054817822,Wabasca 166C,32.65,3935.0,5.5,-4.8,188.0,179.0,8.5,47.0,51.0,320.0,29.3,58.0,75.0
2021A00054817823,Wabasca 166D,58.15,2645.0,11.0,-33.4,961.0,640.0,-6.0,248.0,233.0,236.0,13.6,273.0,310.0
2021A00054817824,Utikoomak Lake 155,64.67,2468.0,11.4,1.5,723.0,734.0,22.8,158.0,194.0,222.0,27.5,193.0,246.0
2021A00054817825,Clear Hills 152C,16.53,4831.0,0.0,-100.0,5.0,0.0,-66.7,3.0,1.0,407.0,-85.7,7.0,1.0
2021A00054817826,Kapawe'no First Nation 231,0.5,4760.0,9.9,-88.1,42.0,5.0,-81.3,16.0,3.0,404.0,-83.3,18.0,3.0
2021A00054817827,Utikoomak Lake 155A,10.28,4077.0,14.1,14.2,127.0,145.0,24.1,29.0,36.0,343.0,23.5,34.0,42.0
2021A00054817828,Drift Pile River 150,64.95,2402.0,11.9,-6.4,828.0,775.0,7.4,258.0,277.0,215.0,12.3,277.0,311.0
2021A00054817829,Sucker Creek 150A,60.7,2516.0,11.6,2.0,689.0,703.0,6.4,235.0,250.0,226.0,-1.1,274.0,271.0
2021A00054817830,Kapawe'no First Nation 150D,3.9,4760.0,1.3,0.0,5.0,5.0,50.0,4.0,6.0,404.0,0.0,7.0,7.0
2021A00054817831,Swan River 150E,39.47,3178.0,10.1,-3.1,413.0,400.0,0.9,116.0,117.0,264.0,6.5,123.0,131.0
2021A00054817832,Sawridge 150G,9.4,4545.0,4.4,105.0,20.0,41.0,162.5,8.0,21.0,387.0,9.7,31.0,34.0
2021A00054817833,Sawridge 150H,11.99,4722.0,0.8,0.0,10.0,10.0,100.0,2.0,4.0,403.0,0.0,4.0,4.0
2021A00054817834,Peerless Trout 238,37.36,4831.0,0.0,,0.0,0.0,,0.0,0.0,407.0,,0.0,0.0
2021A00054817835,Fox Lake 162,98.03,1200.0,25.4,22.4,2032.0,2488.0,21.1,303.0,367.0,131.0,19.4,351.0,419.0
2021A00054817836,Kapawe'no First Nation 150B,0.29,4540.0,145.1,-72.7,154.0,42.0,-54.5,44.0,20.0,385.0,-42.2,45.0,26.0
2021A00054817837,John D'Or Prairie 215,140.04,2519.0,5.0,-41.3,1196.0,702.0,12.2,222.0,249.0,227.0,15.7,236.0,273.0
2021A00054817838,Tall Cree 173,37.09,3568.0,7.6,12.8,250.0,282.0,13.7,51.0,58.0,286.0,28.3,53.0,68.0
2021A00054817840,Tall Cree 173A,53.66,3863.0,3.7,-10.3,224.0,201.0,-9.1,55.0,50.0,316.0,-3.4,58.0,56.0
2021A00054817841,Beaver Ranch 163,9.18,4694.0,1.6,50.0,10.0,15.0,-20.0,5.0,4.0,400.0,-28.6,7.0,5.0
2021A00054817842,Boyer 164,40.89,4161.0,3.0,-43.6,218.0,123.0,-33.3,63.0,42.0,354.0,-17.9,67.0,55.0
2021A00054817843,Child Lake 164A,26.95,3968.0,6.4,-20.4,216.0,172.0,-3.2,62.0,60.0,324.0,3.2,62.0,64.0
2021A00054817845,Hay Lake 209,99.29,2167.0,9.6,8.4,883.0,957.0,10.5,247.0,273.0,198.0,10.8,277.0,307.0
2021A00054817848,Bushe River 207,114.45,2957.0,4.3,-2.2,503.0,492.0,9.0,134.0,146.0,251.0,10.6,142.0,157.0
2021A00054817849,Upper Hay River 212,14.49,3242.0,26.3,29.6,294.0,381.0,-3.1,98.0,95.0,267.0,1.7,115.0,117.0
2021A00054817850,Woodland Cree 227,6.55,4592.0,4.6,100.0,15.0,30.0,40.0,5.0,7.0,390.0,60.0,5.0,8.0
2021A00054817853,Little Buffalo,12.86,3071.0,34.3,-2.4,452.0,441.0,1.8,113.0,115.0,259.0,-7.7,130.0,120.0
2021A00054817854,Carcajou 187,0.53,4831.0,0.0,,0.0,0.0,,0.0,0.0,407.0,,0.0,0.0
2021A00054817855,Desmarais,1.54,4192.0,75.5,5.5,110.0,116.0,13.5,52.0,59.0,356.0,3.3,92.0,95.0
2021A00054817856,Woodland Cree 226,118.7,2610.0,5.5,-3.4,678.0,655.0,-1.1,181.0,179.0,232.0,-0.5,206.0,205.0
2021A00054817857,Woodland Cree 228,36.52,4006.0,4.4,7.3,150.0,161.0,6.1,33.0,35.0,333.0,5.6,36.0,38.0
2021A00054817859,Fort Vermilion 173B,0.62,4396.0,117.3,-24.0,96.0,73.0,0.0,23.0,23.0,372.0,-4.0,25.0,24.0
2021A00054817860,Loon Lake 235,70.94,2975.0,6.9,-9.8,540.0,487.0,-10.3,145.0,130.0,254.0,9.7,155.0,170.0
2021A00054817865,Kapawe'no First Nation 229,1.23,4267.0,78.7,1840.0,5.0,97.0,3400.0,1.0,35.0,362.0,4100.0,1.0,42.0
2021A00054818002,Fox Creek,12.26,1575.0,133.6,-16.8,1971.0,1639.0,-14.8,775.0,660.0,158.0,-6.5,1054.0,985.0
2021A00054818015,Greenview No. 16,32925.53,484.0,0.3,-6.2,9154.0,8584.0,-4.0,3363.0,3230.0,54.0,-6.5,4232.0,3955.0
2021A00054818018,Valleyview,9.17,1551.0,182.4,-10.2,1863.0,1673.0,-11.5,747.0,661.0,157.0,-6.1,833.0,782.0
2021A00054818816,Sturgeon Lake 154,148.72,1819.0,8.7,-10.8,1447.0,1291.0,3.1,420.0,433.0,171.0,5.5,455.0,480.0
2021A00054818818,Sturgeon Lake 154A,8.77,4561.0,4.4,-26.4,53.0,39.0,0.0,15.0,15.0,388.0,6.3,16.0,17.0
2021A00054819006,Grande Prairie County No. 1,5790.59,188.0,4.1,5.6,22502.0,23769.0,7.6,7761.0,8354.0,18.0,8.0,8400.0,9075.0
2021A00054819008,Hythe,4.03,2301.0,211.9,3.3,827.0,854.0,-4.5,289.0,276.0,205.0,-2.5,320.0,312.0
2021A00054819009,Beaverlodge,5.38,1269.0,421.9,-7.9,2465.0,2271.0,-3.1,953.0,923.0,138.0,-0.2,1024.0,1022.0
2021A00054819011,Wembley,4.74,1711.0,302.1,-5.5,1516.0,1432.0,-2.7,565.0,550.0,166.0,-0.3,618.0,616.0
2021A00054819012,Grande Prairie,132.71,88.0,483.3,1.5,63166.0,64141.0,4.8,23676.0,24816.0,9.0,5.1,26204.0,27551.0
2021A00054819014,Sexsmith,13.01,1218.0,186.5,-7.4,2620.0,2427.0,-2.3,873.0,853.0,134.0,-0.9,937.0,929.0
2021A00054819038,Peace River,25.34,605.0,261.2,-3.3,6842.0,6619.0,-0.4,2601.0,2590.0,72.0,0.9,2970.0,2997.0
2021A00054819041,Smoky River No. 130,2834.18,1546.0,0.6,-16.1,2006.0,1684.0,-10.4,711.0,637.0,156.0,-14.6,882.0,753.0
2021A00054819042,McLennan,3.58,2534.0,194.3,-0.9,701.0,695.0,-0.4,256.0,255.0,228.0,8.8,296.0,322.0
2021A00054819044,Donnelly,1.26,3390.0,269.0,-5.8,359.0,338.0,-3.1,159.0,154.0,275.0,3.4,179.0,185.0
2021A00054819046,Falher,2.83,2108.0,354.1,-4.4,1047.0,1001.0,-9.3,450.0,408.0,191.0,-1.7,482.0,474.0
2021A00054819048,Girouxville,0.66,3588.0,422.4,26.9,219.0,278.0,18.7,107.0,127.0,287.0,15.4,130.0,150.0
2021A00054819049,Birch Hills County,2848.75,1657.0,0.5,-2.4,1553.0,1516.0,-2.2,496.0,485.0,163.0,3.4,616.0,637.0
2021A00054819054,Spirit River No. 133,679.86,2620.0,1.0,-7.3,700.0,649.0,-0.4,274.0,273.0,233.0,2.9,306.0,315.0
2021A00054819056,Rycroft,1.85,2812.0,297.1,-10.1,612.0,550.0,-11.3,274.0,243.0,245.0,-5.4,316.0,299.0
2021A00054819058,Spirit River,3.11,2310.0,272.8,-14.7,995.0,849.0,-14.5,442.0,378.0,207.0,-11.3,487.0,432.0
2021A00054819059,Saddle Hills County,5827.7,1250.0,0.4,5.1,2225.0,2338.0,5.0,838.0,880.0,137.0,14.0,978.0,1115.0
2021A00054819066,Fairview No. 136,1373.66,1614.0,1.2,-1.5,1604.0,1580.0,-1.1,620.0,613.0,161.0,3.5,683.0,707.0
2021A00054819068,Fairview,10.67,1094.0,263.9,-6.0,2998.0,2817.0,-4.0,1251.0,1201.0,125.0,1.0,1363.0,1376.0
2021A00054819071,Peace No. 135,847.22,1610.0,1.9,-9.8,1752.0,1581.0,-0.3,579.0,577.0,160.0,2.2,640.0,654.0
2021A00054819072,Berwyn,1.57,2762.0,366.6,7.2,538.0,577.0,2.2,232.0,237.0,241.0,7.5,255.0,274.0
2021A00054819074,Grimshaw,7.08,1155.0,367.2,-4.3,2718.0,2601.0,1.8,1061.0,1080.0,130.0,3.2,1194.0,1232.0
2021A00054819815,Horse Lakes 152B,14.47,2967.0,33.8,4.3,469.0,489.0,11.2,107.0,119.0,253.0,17.9,112.0,132.0
2021A00054819826,Duncan's 151A,20.12,4208.0,5.5,-23.4,145.0,111.0,-15.7,51.0,43.0,359.0,3.6,55.0,57.0
2021A00055901003,Elkford,108.12,1112.0,25.4,10.0,2499.0,2749.0,11.1,1043.0,1159.0,169.0,5.3,1521.0,1602.0
2021A00055901006,Sparwood,191.3,837.0,21.7,9.6,3784.0,4148.0,9.9,1652.0,1815.0,121.0,2.5,2130.0,2183.0
2021A00055901012,Fernie,15.11,623.0,418.3,17.1,5396.0,6320.0,14.0,2278.0,2597.0,83.0,3.0,3162.0,3256.0
2021A00055901017,East Kootenay A,4598.88,1430.0,0.4,11.4,1683.0,1875.0,8.6,724.0,786.0,210.0,-1.3,1190.0,1175.0
2021A00055901019,East Kootenay B,2781.15,1375.0,0.7,1.8,1976.0,2011.0,5.6,827.0,873.0,203.0,3.6,1234.0,1278.0
2021A00055901022,Cranbrook,31.97,221.0,641.2,2.3,20047.0,20499.0,2.8,8545.0,8780.0,35.0,2.9,8799.0,9058.0
2021A00055901028,Kimberley,60.51,508.0,134.1,9.3,7425.0,8115.0,8.0,3328.0,3595.0,73.0,0.9,4225.0,4263.0
2021A00055901035,East Kootenay C,4528.65,612.0,1.4,8.6,6021.0,6536.0,7.0,2429.0,2598.0,82.0,3.1,2830.0,2917.0
2021A00055901037,East Kootenay E,4254.44,1545.0,0.4,-3.8,1753.0,1686.0,-5.8,800.0,754.0,224.0,-15.8,1161.0,977.0
2021A00055901039,Invermere,10.75,870.0,364.4,15.5,3391.0,3917.0,20.6,1376.0,1660.0,132.0,10.1,2032.0,2238.0
2021A00055901040,Radium Hot Springs,6.34,1782.0,211.3,72.6,776.0,1339.0,82.2,348.0,634.0,255.0,55.9,876.0,1366.0
2021A00055901043,Canal Flats,11.07,2370.0,72.5,20.1,668.0,802.0,25.3,289.0,362.0,288.0,25.3,375.0,470.0
2021A00055901046,East Kootenay F,6091.91,932.0,0.6,29.2,2726.0,3521.0,32.6,1198.0,1589.0,142.0,8.7,3267.0,3550.0
2021A00055901048,East Kootenay G,4656.39,1564.0,0.4,12.7,1467.0,1654.0,10.1,693.0,763.0,228.0,23.4,901.0,1112.0
2021A00055901801,Tobacco Plains 2,41.74,4276.0,2.3,28.0,75.0,96.0,26.9,26.0,33.0,464.0,1.7,59.0,60.0
2021A00055901802,Isidore's Ranch 4,2.63,4831.0,0.0,,0.0,0.0,,0.0,0.0,644.0,,0.0,0.0
2021A00055901803,Kootenay 1,74.02,4077.0,2.0,-14.7,170.0,145.0,-23.6,55.0,42.0,437.0,-28.3,60.0,43.0
2021A00055901804,Columbia Lake 3,36.02,4060.0,4.1,6.4,140.0,149.0,8.8,57.0,62.0,433.0,4.8,186.0,195.0
2021A00055901805,Cassimayooks (Mayook) 5,0.62,4760.0,8.1,,0.0,5.0,-50.0,2.0,1.0,610.0,-50.0,2.0,1.0
2021A00055901806,Shuswap,11.14,3448.0,28.6,1.6,314.0,319.0,13.8,138.0,157.0,365.0,1.1,181.0,183.0
2021A00055901808,St. Mary's,1.36,4722.0,7.4,-33.3,15.0,10.0,-33.3,6.0,4.0,592.0,-33.3,6.0,4.0
2021A00055903004,Creston,8.41,687.0,664.2,4.1,5361.0,5583.0,3.0,2593.0,2670.0,90.0,2.3,2747.0,2810.0
2021A00055903010,Central Kootenay A,1689.12,1284.0,1.3,16.1,1930.0,2241.0,11.2,967.0,1075.0,193.0,2.8,1596.0,1641.0
2021A00055903011,Salmo,2.44,1959.0,466.4,-0.1,1141.0,1140.0,3.8,547.0,568.0,266.0,4.7,572.0,599.0
2021A00055903013,Central Kootenay B,1615.1,756.0,3.0,3.1,4657.0,4802.0,2.9,1922.0,1977.0,104.0,3.4,2090.0,2162.0
2021A00055903015,Nelson,11.93,390.0,930.6,5.1,10572.0,11106.0,2.6,4822.0,4948.0,59.0,5.0,5061.0,5314.0
2021A00055903017,Central Kootenay C,740.25,1680.0,2.0,0.2,1472.0,1475.0,-2.5,651.0,635.0,243.0,1.0,689.0,696.0
2021A00055903019,Slocan,0.78,3248.0,488.6,31.1,289.0,379.0,22.7,150.0,184.0,348.0,6.0,200.0,212.0
2021A00055903023,Kaslo,3.01,2054.0,348.7,8.4,968.0,1049.0,12.2,469.0,526.0,273.0,5.0,555.0,583.0
2021A00055903027,Silverton,0.35,4060.0,420.8,-23.6,195.0,149.0,-27.1,107.0,78.0,433.0,-12.9,147.0,128.0
2021A00055903032,New Denver,0.87,2975.0,559.6,3.0,473.0,487.0,2.1,243.0,248.0,327.0,-5.0,320.0,304.0
2021A00055903039,Central Kootenay D,5781.11,1689.0,0.3,8.9,1343.0,1462.0,9.5,653.0,715.0,245.0,-4.0,1072.0,1029.0
2021A00055903041,Central Kootenay E,807.99,878.0,4.8,3.3,3772.0,3897.0,3.6,1736.0,1798.0,135.0,-1.2,2177.0,2150.0
2021A00055903043,Central Kootenay F,404.38,841.0,10.2,3.9,3963.0,4116.0,3.2,1707.0,1761.0,123.0,1.9,1925.0,1962.0
2021A00055903045,Castlegar,19.87,495.0,419.6,3.7,8039.0,8338.0,1.4,3499.0,3549.0,69.0,1.3,3655.0,3702.0
2021A00055903047,Central Kootenay G,1509.14,1567.0,1.1,1.7,1623.0,1650.0,-0.5,747.0,743.0,229.0,1.7,818.0,832.0
2021A00055903050,Nakusp,8.04,1604.0,197.7,-1.0,1605.0,1589.0,-0.1,761.0,760.0,236.0,3.0,807.0,831.0
2021A00055903052,Central Kootenay H,3288.2,732.0,1.5,8.4,4655.0,5045.0,7.4,2122.0,2280.0,102.0,9.3,2441.0,2669.0
2021A00055903056,Central Kootenay I,109.48,1153.0,23.8,2.9,2534.0,2607.0,2.0,1107.0,1129.0,173.0,1.4,1177.0,1194.0
2021A00055903058,Central Kootenay J,1693.07,936.0,2.1,12.1,3137.0,3517.0,8.4,1345.0,1458.0,143.0,5.3,1546.0,1628.0
2021A00055903060,Central Kootenay K,4377.01,1489.0,0.4,6.1,1681.0,1784.0,4.3,831.0,867.0,218.0,0.7,1092.0,1100.0
2021A00055903807,Creston 1,7.55,4292.0,12.3,-17.0,112.0,93.0,-9.8,41.0,37.0,468.0,-12.5,48.0,42.0
2021A00055905005,Fruitvale,2.7,1404.0,724.7,2.0,1920.0,1958.0,4.5,821.0,858.0,206.0,2.0,864.0,881.0
2021A00055905009,Montrose,1.46,2095.0,693.1,1.7,996.0,1013.0,0.5,427.0,429.0,275.0,1.9,427.0,435.0
2021A00055905014,Trail,34.9,519.0,226.9,2.7,7709.0,7920.0,1.5,3681.0,3736.0,76.0,-0.4,3990.0,3973.0
2021A00055905018,Warfield,1.89,1510.0,929.3,4.3,1680.0,1753.0,3.9,768.0,798.0,221.0,2.3,809.0,828.0
2021A00055905023,Rossland,59.72,838.0,69.3,11.0,3729.0,4140.0,13.3,1591.0,1803.0,122.0,6.5,1949.0,2075.0
2021A00055905026,Kootenay Boundary A,238.18,1583.0,6.8,-14.1,1891.0,1624.0,-11.8,785.0,692.0,233.0,-8.7,790.0,721.0
2021A00055905030,Kootenay Boundary B / Lower Columbia-Old-Glory,776.31,1720.0,1.8,-1.4,1442.0,1422.0,-0.7,672.0,667.0,249.0,-2.5,714.0,696.0
2021A00055905032,Grand Forks,10.37,842.0,396.4,1.6,4049.0,4112.0,0.2,1867.0,1871.0,124.0,1.3,1944.0,1969.0
2021A00055905037,Midway,12.23,2615.0,53.2,0.3,649.0,651.0,10.2,294.0,324.0,304.0,5.9,321.0,340.0
2021A00055905042,Greenwood,2.42,2519.0,290.2,5.6,665.0,702.0,8.4,346.0,375.0,298.0,7.7,416.0,448.0
2021A00055905050,Kootenay Boundary C / Christina Lake,529.57,1581.0,3.1,21.7,1337.0,1627.0,24.9,638.0,797.0,232.0,2.5,1366.0,1400.0
2021A00055905052,Kootenay Boundary D / Rural Grand Forks,2117.85,992.0,1.5,0.0,3225.0,3226.0,-0.9,1436.0,1423.0,154.0,1.8,1496.0,1523.0
2021A00055905054,Kootenay Boundary E / West Boundary,4293.14,1047.0,0.7,39.4,2155.0,3004.0,39.9,1013.0,1417.0,160.0,14.7,3235.0,3709.0
2021A00055907005,Osoyoos,8.41,690.0,660.7,10.0,5050.0,5556.0,10.2,2402.0,2647.0,91.0,7.6,3048.0,3279.0
2021A00055907009,Keremeos,2.09,1590.0,768.3,7.1,1502.0,1608.0,10.5,732.0,809.0,234.0,9.0,782.0,852.0
2021A00055907014,Oliver,5.49,720.0,927.9,3.4,4928.0,5094.0,7.2,2157.0,2312.0,98.0,8.7,2249.0,2445.0
2021A00055907022,Okanagan-Similkameen A,258.04,1326.0,8.3,15.1,1858.0,2139.0,9.0,801.0,873.0,196.0,9.0,963.0,1050.0
2021A00055907024,Princeton,59.28,1070.0,48.8,2.3,2828.0,2894.0,-1.1,1393.0,1377.0,167.0,-0.9,1535.0,1521.0
2021A00055907026,Okanagan-Similkameen B,238.78,1946.0,4.8,9.9,1047.0,1151.0,4.7,448.0,469.0,265.0,4.9,488.0,512.0
2021A00055907028,Okanagan-Similkameen C,444.75,859.0,9.0,12.1,3557.0,3986.0,11.3,1527.0,1699.0,128.0,11.3,1651.0,1837.0
2021A00055907035,Summerland,74.04,357.0,162.6,3.7,11615.0,12042.0,3.0,4938.0,5084.0,54.0,3.5,5240.0,5426.0
2021A00055907041,Penticton,43.03,134.0,857.3,9.3,33761.0,36885.0,10.3,15740.0,17361.0,25.0,9.2,16895.0,18457.0
2021A00055907047,Okanagan-Similkameen D,583.93,857.0,6.9,6.9,3757.0,4016.0,7.0,1724.0,1845.0,127.0,4.8,2002.0,2098.0
2021A00055907048,Okanagan-Similkameen I,344.36,1258.0,6.7,4.0,2219.0,2307.0,5.5,920.0,971.0,187.0,5.6,1524.0,1609.0
2021A00055907049,Okanagan-Similkameen E,491.9,1373.0,4.1,5.9,1903.0,2015.0,8.1,827.0,894.0,202.0,8.6,1002.0,1088.0
2021A00055907051,Okanagan-Similkameen F,568.86,1342.0,3.7,3.9,2014.0,2092.0,4.9,760.0,797.0,197.0,2.0,835.0,852.0
2021A00055907053,Okanagan-Similkameen G,2110.68,1263.0,1.1,7.7,2134.0,2298.0,7.7,1055.0,1136.0,190.0,5.8,1242.0,1314.0
2021A00055907055,Okanagan-Similkameen H,4757.22,1291.0,0.5,15.5,1933.0,2232.0,16.2,912.0,1060.0,194.0,8.2,1902.0,2058.0
2021A00055907801,Lower Similkameen 2,12.98,4369.0,5.9,31.0,58.0,76.0,10.5,19.0,21.0,492.0,25.0,20.0,25.0
2021A00055907802,Osoyoos 1,130.34,1714.0,10.9,87.1,762.0,1426.0,60.1,353.0,565.0,247.0,95.5,449.0,878.0
2021A00055907803,Penticton 1,194.55,1350.0,10.7,16.7,1783.0,2080.0,20.4,786.0,946.0,199.0,18.4,854.0,1011.0
2021A00055907805,Chopaka 7 & 8,16.98,4321.0,5.1,6.2,81.0,86.0,18.5,27.0,32.0,478.0,18.5,27.0,32.0
2021A00055907806,Blind Creek 6,1.58,4622.0,16.5,0.0,26.0,26.0,11.1,9.0,10.0,558.0,0.0,10.0,10.0
2021A00055907807,Chuchuwayha 2,21.38,4321.0,4.0,48.3,58.0,86.0,22.2,27.0,33.0,478.0,25.0,28.0,35.0
2021A00055907808,Alexis 9,1.88,4722.0,5.3,0.0,10.0,10.0,-20.0,5.0,4.0,592.0,-33.3,6.0,4.0
2021A00055907809,Ashnola 10,35.91,4465.0,1.6,-30.1,83.0,58.0,-3.6,28.0,27.0,510.0,7.1,28.0,30.0
2021A00055907850,Lulu 5,0.21,4694.0,73.1,-25.0,20.0,15.0,-10.0,10.0,9.0,580.0,18.2,11.0,13.0
2021A00055909009,Hope,40.87,602.0,163.6,8.2,6181.0,6686.0,2.3,2872.0,2939.0,81.0,3.8,3123.0,3243.0
2021A00055909014,Fraser Valley A,2325.06,2949.0,0.2,22.2,405.0,495.0,5.6,234.0,247.0,326.0,-9.2,316.0,287.0
2021A00055909016,Fraser Valley B,3085.22,2282.0,0.3,-2.6,892.0,869.0,3.7,378.0,392.0,282.0,-15.8,710.0,598.0
2021A00055909020,Chilliwack,261.34,65.0,356.6,11.2,83788.0,93203.0,10.2,32440.0,35758.0,13.0,9.1,34038.0,37124.0
2021A00055909027,Harrison Hot Springs,5.49,1418.0,347.3,29.8,1468.0,1905.0,23.1,719.0,885.0,208.0,12.6,928.0,1045.0
2021A00055909032,Kent,168.59,627.0,37.4,3.8,6067.0,6300.0,7.4,2190.0,2351.0,84.0,7.1,2351.0,2518.0
2021A00055909034,Fraser Valley D,219.38,1342.0,9.5,36.8,1529.0,2092.0,35.9,524.0,712.0,197.0,23.3,596.0,735.0
2021A00055909035,Fraser Valley H,109.01,1209.0,22.6,33.1,1847.0,2459.0,33.8,862.0,1153.0,177.0,13.2,1391.0,1575.0
2021A00055909036,Fraser Valley E,640.29,1622.0,2.4,1.8,1540.0,1568.0,-0.6,653.0,649.0,239.0,-1.9,738.0,724.0
2021A00055909048,Fraser Valley C,3662.73,1965.0,0.3,10.8,1023.0,1133.0,17.4,465.0,546.0,267.0,-3.8,929.0,894.0
2021A00055909052,Abbotsford,375.33,32.0,409.0,8.6,141397.0,153524.0,8.6,49040.0,53234.0,5.0,7.5,51770.0,55659.0
2021A00055909056,Mission,226.98,126.0,182.9,7.7,38554.0,41519.0,5.5,13362.0,14098.0,24.0,5.3,13961.0,14701.0
2021A00055909060,Fraser Valley F,2015.06,1755.0,0.7,7.0,1293.0,1384.0,5.2,535.0,563.0,254.0,3.8,754.0,783.0
2021A00055909062,Fraser Valley G,96.81,1542.0,17.5,-4.7,1776.0,1692.0,-8.6,733.0,670.0,223.0,-9.5,991.0,897.0
2021A00055909804,Chawathil 4,5.44,3923.0,33.5,-2.2,186.0,182.0,4.1,49.0,51.0,416.0,0.0,52.0,52.0
2021A00055909805,Inkahtsaph 6,2.02,4831.0,0.0,,0.0,0.0,-100.0,1.0,0.0,644.0,-100.0,1.0,0.0
2021A00055909806,Kopchitchin 2,1.48,4545.0,27.6,-2.4,42.0,41.0,0.0,20.0,20.0,536.0,0.0,21.0,21.0
2021A00055909807,Ohamil 1,1.73,4055.0,86.8,66.7,90.0,150.0,87.5,24.0,45.0,431.0,91.7,24.0,46.0
2021A00055909808,Puckatholetchin 11,2.37,4722.0,4.2,100.0,5.0,10.0,100.0,1.0,2.0,592.0,0.0,2.0,2.0
2021A00055909809,Saddle Rock 9,0.37,4831.0,0.0,,0.0,0.0,,0.0,0.0,644.0,,0.0,0.0
2021A00055909810,Lukseetsissum 9,0.65,4501.0,80.0,188.9,18.0,52.0,88.9,9.0,17.0,522.0,100.0,9.0,18.0
2021A00055909812,Schkam 2,0.88,4448.0,70.2,-52.7,131.0,62.0,-44.4,36.0,20.0,506.0,-42.1,38.0,22.0
